Year,Quarter,Average Outstanding Shares,Average Outstanding Shares diluted,BookValue per Share,Sale per Share,Tangible BookValue per Share,Cash Flow per Share,EPS Basis,EPS Diluted,EPS before other income,Basic EPS in year,Beta,ST liabilities/ Equity,ST liabilities/ Total Assets,ROE %,ROA %,Net Profit per Employees,Dividend Yield,Cash Dividend Ratio,Dividend Payout Ratio,Gross profit margin %,Operating profit margin %,Pre-tax profit margin %,Net profit margin,The quality of earning by Financial Report (%),The Quality of earning by Cash Flow Statement (%),P/E cơ bản,P/E diluted,P/E before other income,P/B ,P/S,P/Tangible Book ,P/Cash Flow,Total assets growth rate,Equity growth rate,Capital growth rate,Net Interest Margin (NIM),Average Yield on Earning Assets (YOEA),Average Cost of Financing (COF),Non-interest income/ Net Interest Income,Cost-to-Income Ratio,Preprovision ROA % %,Average Loans Growth %,Aver Deposit Growth %,CAR - Tier 1,CAR - Tier 2,Equity/Liabilities,Equity/Loans,Equity/Assets,Loans/Deposit Ratio,NPLs/Loans Ratio,Loan-loss reserves/NPLs,Loan-loss reserves/Loans,Provision Charges/Loans
2006,0,208941300,208941300,13737.571270017,5089.27148438341,13734.0918238759,11359.3195792311,2250.04821928456,2250.04821928456,2119.90999385952,2675,0,7.6317757510767,0.884148982916376,0.19761472509818098,0.023967461456859098,24438737.8489369,0,0,0,0.615248472058825,0.574902737457434,0.442115974003135,0.491717051631248,85.1999370114791,69.1371532387724,4.59990142046421,4.59990142046421,4.88228275256004,0.753408284227755,2.03368989682694,0.753599155497646,0.911146123481154,0.714100154569514,0.520568104763519,0.6715304,0.0421618499536798,0.104664968379677,-0.0595280810007893,0.444934079989876,-0.384751527941175,0.0333531130009719,0.717834768510866,0.673002356513583,0,0,0.131031103719068,0.199408335778165,0.115851017083624,0.821988250060817,0.00723230070097823,-0.782083301314071,0.00565626160831712,-0.00376768798744935
2007,0,444786600,444786600,16524.0117395623,5489.33578484604,15609.9059638937,1821.46899209643,3142.84872790682,3142.84872790682,3136.88631806804,3983,0,7.78583278489519,0.886180396954604,0.2735609229154,0.0312906936299205,72667099.8596455,0,0,0,0.696416218494313,0.647928413656222,0.572537161341638,0.530370607231501,79.5662335354715,88.4108896739263,3.29319063564769,3.29319063564769,3.29945013958122,0.62636121077182,1.88547401829059,0.663040509272762,5.6822268426802,1.60624790348053,1.56054810116968,1.12876343738648,0.0316347207450541,0.0929099097381996,-0.0589841646923809,0.96036799227692,-0.303583781505687,0.0380610168268366,1.45778641884472,1.52586825403533,0,0,0.12843841212979,0.207745730719023,0.113819603045396,0.799832514709279,0.00230108151226801,-2.18127211084906,0.00501928492750058,-0.00475712874147671
2008,0,597663000,597663000,12981.6033450289,4105.92424158765,11709.4867843584,17542.5197812145,1597.47717359114,1597.47717359114,1451.64791864312,1869,0,7.82096735194282,0.886633748873387,0.126388021722918,0.014355952710354801,49631075.5315278,0,0,0,0.482495428815233,0.452300547808663,0.389066402494907,0.396707656192044,65.7817154434071,52.5179329694528,6.47896581628966,6.47896581628966,7.12982801619993,0.797282101826303,2.5207479220313,0.883898687500598,0.589995059380429,0.0598656014619141,0.0556440781810421,0.343707296937453,0.0213656041029962,0.133430812546519,-0.106433909923329,1.03534937750072,-0.517504571184767,0.017803340290028,-0.0104379689529811,0.0428847531548693,0,0,0.127861421100497,0.221618800560578,0.113366251126613,0.75893705930479,0.00595297688977174,-1.20798245740306,0.0071910916521701,-0.00210541665509967
2009,0,807723000,807723000,13057.3971522415,5071.20262763348,11972.1352493367,5229.9563092793,2068.23255002024,2068.23255002024,2136.02590244428,2771,0,8.84084240088899,0.89639502320842,0.182521055007641,0.019373549271177,86840931.5381816,0,0,0,0.599924758192312,0.530974503476089,0.407838672970833,0.489971268370385,34.0692807650179,40.8813334045623,5.00427285118335,5.00427285118335,4.84544685912113,0.792654146865957,2.04093599881058,0.864507440356006,1.97898402738784,0.5198906920453,0.359359597784349,0.351468971644556,0.0325148843802036,0.100777794081957,-0.0655238746577992,0.740795115797884,-0.400075241807688,0.0284982092972554,0.704053923932594,0.311897269429394,0,0,0.113111393083927,0.176789970880871,0.101392489828603,0.985801025783594,0.00643693069132335,-1.34246421949543,0.00864134913647356,-0.00596685975807016
2010,0,5278858765.56111,5278858765.56111,15271.7787875454,5508.09490556397,14360.3940635544,461.016690932688,354.564515385562,354.564515385562,335.32015699076,2422,0,9.82228900944386,0.903568013205541,0.15238673992351,0.014599466596111901,97296667.879607,0.144927536231884,0.236376343590374,4.23054179115715,0.569278088420368,0.50641583368061,0.370192525445475,0.532183082663186,0,0,29.1907383589843,29.1907383589843,30.8660239601558,0.67772066004785,1.87905259031485,0.720732310979373,22.4503802217243,0.464989329271927,0.329158623122172,0.136432910787485,0.0359832263667605,0.109151228414758,-0.0731183234771974,0.16518174417968,-0.430721911579632,0.0224509028803061,0.382650778104781,0.294452088944737,0,0,0.101809262488461,0.169950299814622,0.0919915930326206,1.05296948956012,0.00538911391956649,-1.84604292270314,0.00994853561085671,-0.00447204107937083
2011,0,1073967700,1073967700,13544.9911575553,6289.54390341535,12054.8942021254,-2528.44289451163,1924.10907702345,1924.10907702345,1850.03143018175,2241,0,8.72501923607965,0.897172439897083,0.14468171061291402,0.014064258957781598,107419608.046993,0,0,0,0.468651398338388,0.410180543607204,0.305921877098055,0.549305144403087,-34.3582685378247,-15.4040766267513,5.9508060830485,5.9508060830485,6.18908404106149,0.845330932062903,1.82048176717272,0.949821691341033,-4.52847878227899,-0.0716479987497091,0.0377053821796154,0.169997592390647,0.0474639836232059,0.145134599584812,-0.102400505339957,0.197624467518979,-0.531348601661612,0.0215454830811099,-0.0235839321820287,-0.041400992879134,0,0,0.11461292782769,0.180618024050737,0.102827560102917,1.0725405731606,0.00575155140980722,-1.75494951719136,0.0100936823697424,-0.00484537610929022
2012,0,1073967700,1073967700,12755.2616340324,6381.33902909743,10475.0301149653,-1484.05673652941,933.333469898583,933.333469898583,990.29537852954,1029,0,10.1045632740357,0.909946865445875,0.07097524706660739,0.006828430235398309,52106357.540157,0.0524017467248908,1.5555557831643,0.642857048794357,0.393838810555769,0.199588610069934,0.146259815634743,0.557322185947374,-13.9513840080716,-96.7723364878796,12.2678553478257,12.2678553478257,11.5622068407527,0.897668768271299,1.79429426140668,1.09307561642633,-7.7153384491059,0.0752803038427217,-0.0583041741656959,0,0.0528596526248343,0.137247628808121,0,0.0676578250345265,-0.606161189444231,0.0183871477630489,0.196114385481497,0.431022444232995,0,0,0.0989651875969312,0.142199810807016,0.0900530622420905,0.89647874758356,0.0204813981425687,-0.733187570195391,0.0150167065383544,-0.0150532645495753
2013,0,1242511600,1242511600,13733.2464340776,6117.69499777708,11802.7220027564,-295.688989945848,1794.03475991693,1794.03475991693,1735.43691664529,1982,0,8.45735302236007,0.894262124201825,0.14492398965401201,0.014220966256369,115876124.13578,0.0698689956331878,2.24254344989616,0.445922240680021,0.446670947509422,0.38949196500023,0.293253383924633,0.534296506356077,-43.1162358260743,-151.217898938148,6.38226206973279,6.38226206973279,6.59776214864301,0.83374313968386,1.87161994904297,0.970115198623336,-38.7231191871463,0.0608675899269993,0.245641514886881,0.156935725348164,0.049142845528754,0.120823411163797,0,0.120945698917998,-0.553329052490578,0.0216607644461636,0.147728685065577,0.22507181317235,0,0,0.118240304898724,0.154330888523674,0.105737826225004,0.839880865015511,0.0145610398021906,-0.83950897945468,0.012224123664136,-0.0042013968103797
2014,0,1242511600,1242511600,14537.6485821138,6639.36497655233,12632.4140555307,3824.20816031013,1775.78704295397,1775.78704295397,1695.16687007188,1292,0,9.50769822197034,0.904831659679821,0.12562651744396,0.012565832291703001,114697510.006758,0,0,0,0.459286079330014,0.342601504481248,0.267463386818673,0.579857203192343,41.7900993872509,-237.979652359522,6.44784522188724,6.44784522188724,6.75449727230365,0.787610178862579,1.72456252072856,0.906398408860493,2.99408387828748,0.176139759856282,0.0585733425739923,0,0.043318147084774,0.100273497909208,0,0.248348352648379,-0.540713920669986,0.0215779509689953,0.157817445881253,0.238618437447448,0,0,0.105177928101378,0.141102179024927,0.0951683192456551,0.78509142814052,0.0118932068052551,-0.899119808158769,0.0106934178211335,-0.00806928268874601
2015,0,1885215700,1885215700,11712.4501986696,4396.69370459837,9889.20365982524,-2739.59420134258,343.684279735205,343.684279735205,161.138059692586,444,0,12.225823787012,0.924390343005929,0.0322799905898043,0.0026893791936147297,33680875.3963716,0,0,0,0.378124790377665,0.105945842516501,0.0781688020195166,0.383990716558809,1252.46148872163,917.707893875652,33.3154603661878,33.3154603661878,71.0570800085588,0.977592203662101,2.60422962555358,1.1578283139739,-4.1794511006005,0.538612718990449,0.222402379822354,0.517262052120882,0.0331105944773016,0.0800324179421846,0,0.258692976403274,-0.621875209622335,0.0130092942140488,0.45230478478809,0.600630547063116,0,0,0.0817940792719702,0.118765455601909,0.0756096569940707,0.712339296333342,0.0579743855656562,-0.209380731653166,0.0121387192668799,-0.0143726365250565
