Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2014,4,510466504252,-514934797036,-20130105791,-3342309357,-3281974533,3973627681,-99200026164,7646078678,-126449080948,-48419850847,48750000,0,0,0,4580000000,19783292180,-24007808667,0,0,381934097238,-295124250151,0,48594534,0,86858441621,-63598447994,180344377104,72988386,116818917496
2015,1,398300008443,-346243322982,-29083724571,-4941428677,-12303355147,9816496783,-71475588240,0,-55930914391,-35298523373,0,0,0,0,0,761779090,-34536744283,0,0,329970794884,-229598679831,0,0,0,100372115053,9904456379,116818917496,22655751,126746029626
2015,2,430939652246,-248205976534,-19516549985,-6253912030,-2341165509,7448399133,-67728366712,0,94342080609,-54631056282,0,-650000000,0,0,0,3025903814,-52255152468,0,0,283533653148,-257452931357,0,-66875580950,0,-40794859159,1292068982,126746029626,60854562,128098953170
2015,3,528144133824,-827914395684,-6785275134,-7170827069,-987995475,18708354035,77052130383,10777413067,-218953875120,-51090532897,870000000,650000000,0,0,713548000,67089600600,18232615703,0,0,455788972529,-342896580958,0,0,0,112892391571,-87828867846,128098953170,-82763915,40187321409
2015,4,555331396489,-477138724101,-17989490378,-8836307351,-1146785152,19456127310,-49112201559,11877708215,20564015258,-55678784895,647300000,0,0,0,4266384600,1588683635,-49176416660,0,0,414124680090,-334407121649,0,0,0,79717558441,51105157039,40187321409,30534931,91323013379
2016,1,603459677040,-321009654882,-26459945072,-11987775182,-10119673845,10948626674,-14419523621,11448606246,230411731112,-29491467294,0,0,0,-97845828000,0,253223466,-127084071828,0,0,325731780277,-459344857114,0,0,0,-133613076837,-30285417553,91323013379,-1075793,61036520033
2016,2,0,0,0,0,0,0,0,0,233427827184,-3258670819,0,0,650000000,-316530144000,171722320000,483223266,-146933271553,220000000,0,426105499399,-439645973395,0,0,0,-13320473996,73174081635,61036520033,-21405529,134189196139
2016,3,0,0,0,0,0,0,0,0,-88799220513,-8680269591,0,0,600000000,-234202000000,2333963340,329897585,-239618408666,0,0,562775902612,-197746632788,0,0,0,365029269824,36611640645,134189196139,19690952,170820527736
2016,4,401938506056,-287702806415,-19049583085,-9329608884,-2538766217,107851834749,-144081661814,15488672167,47087914390,-3670478270,0,-6500000000,0,-72024000000,0,63212751,-82131265519,0,0,187346080783,-230111544701,0,0,0,-42765463918,-77808815047,170820527736,17870626,93029583315
2017,1,431282244759,-289682280131,-33308149646,-19171423327,-551783119,37041992869,-56586334897,15675273684,69024266508,-1768253485,0,0,0,0,165416342629,57265524,163705354668,0,0,70799440905,-176812345310,0,0,0,-106012904405,126716716771,93029583315,-14523741,219731776345
2017,2,0,0,0,0,0,0,0,0,-476994809401,-10854182653,336363636,-8600000000,560000000,-122500000000,5000000000,5829728101,-130228090916,0,0,1086595225563,-650141456997,0,-9406495,0,436444362071,-170778538246,219731776345,1940817,48955178916
2017,3,538478850281,-444749705231,-28707270419,-9187375169,-3775962357,96078200173,-105378668387,0,42758068891,-1389790574,0,0,0,-2000000000,0,0,-3389790574,0,0,381051020877,-347517177391,0,0,0,33533843486,72902121803,48978403947,-14043104,121866482646
2017,4,604431283292,-606773553893,-28576156547,-29301946169,-6522951831,119152197423,-136882228895,0,-84473356620,-3499917775,0,0,1300000000,-6648000000,0,2567773006,-6280144769,0,0,411683981955,-381120527261,0,0,0,30563454694,-60190046695,121866482646,-2988510,61673447441
2018,1,686268732457,-641014443079,-36055614279,-23761950614,-7452910595,19764785809,-135549015879,0,-137800416180,-1362797691,0,0,0,-40073000000,91350198000,441696638,50356096947,0,0,516474371909,-414463881968,0,0,0,102010489941,14566170708,59013422509,10880526,73590473743
2018,2,0,0,0,0,0,0,0,0,439835907485,-10297977273,20030000000,0,2960000000,-529221329378,20064687800,19075557719,-477389061132,0,0,453424106144,-378014647709,-346606160,0,0,75062852275,37509698628,73590473743,-8232510,111091939861
2018,3,929795102675,-612959948268,-28674370565,-59494408455,-21167548752,30584461174,138550682424,0,376633970233,20440705776,19997000000,-8200000000,3660000000,-478894639498,2654691800,-7003953759,-447346195681,0,0,560896715366,-507636703970,-400787537,0,0,52859223859,-17853001589,111091939861,24048686,93262986958
2018,4,683014951708,-733978952308,-29516968654,-45372754317,-4165791225,184700896488,-20451038057,0,34230343635,-3954724912,0,-32210000000,10000000000,-2656892000,0,4720810931,-24100805981,1000000000,0,414147333537,-427302788906,-526986879,-276562031,0,-12959004279,-2829466625,93262986958,-51601467,90381918866
2019,1,780404058168,-511504934937,-42066751859,-16961254756,-14290092595,177785066019,-138010373840,7688393157,235355716200,-990977341,0,-17300000000,9940000000,-652400000,0,748669451,-8254707890,0,0,260471834007,-447471996852,-422274880,0,0,-187422437725,39678570585,91080889570,3441511,130762901666
2019,3,0,0,0,0,0,0,0,8282009598,1089845599540,-17375937049,-5000000,-31293762758,22692269318,0,0,11274558342,-14707872147,0,0,180195147763,-1135609270796,-2235957832,-4957523860,0,-962607604725,112530122668,160570770073,14896105,273115788846
2019,4,712347389265,-622877656548,-29899571811,-5697987502,-5534873030,269258751006,-428169743382,0,-110573692002,-17902087209,0,-16650000000,34350000000,0,250000000000,5746527783,255544440574,0,0,269056165190,-377992429697,-450001800,-2135717625,0,-111521983932,33448764640,273115788846,-1006046,306563547440
2020,1,624979339938,-491601288526,-26897280555,-6313562960,-14807804634,768629726542,-575878188856,0,278110940949,-20171020248,0,-137225648369,82325062500,0,106500000,3479550995,-71485555122,0,0,181868903068,-274850540767,-450001800,-1845500000,0,-95277139499,111348246328,201977056819,10030868,313335334015
