Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2009,2,16305262338,0,16305262338,-14950293153,1354969185,188307574,0,0,-611084174,-2376086305,-1443893720,3000000,-1341803,1658197,0,-1442235523,0,0,0,-1442235523,0,-1442235523,0,0
2011,1,12609060973,0,12609060973,-12116942137,492118836,507565694,-9955357139,-9838219796,-216344811,-1684405115,-10856422535,15000000,-60301,14939699,0,-10841482836,-327853296,0,-327853296,-11169336132,0,-11169336132,-496,0
2011,2,22958077123,0,22958077123,-16697182614,6260894509,224517629,-11960067288,-11708584315,-299162520,-1822536665,-7596354335,570543282,115325563,685868845,0,-6910485490,0,0,0,-6910485490,0,-6910485490,-307,0
2011,3,78446359060,0,78446359060,-65454765232,12991593828,439849499,-12536168648,-12559347309,-370845201,-2290313400,-1765883922,0,-14000000,-14000000,0,-1779883922,0,0,0,-1779883922,0,-1779883922,-79,0
2011,4,69513532503,0,69513532503,-52672614738,16840917765,1376344434,-18408711376,-18295774468,-486736782,-2978552175,-3656738134,25877514,-19558560,6318954,0,-3650419180,0,0,0,-3650419180,0,-3650419180,-156,0
2012,1,24742884999,0,24742884999,-20145135823,4597749176,2882245247,-11549919294,-11428472138,-333946703,-2356876619,-6760748193,55295250,-65229909,-9934659,0,-6770682852,0,0,0,-6770682852,0,-6770682852,-214,0
2012,2,39323537325,0,39323537325,-23145106847,16178430478,2461485024,-8934354833,-8424706222,-348717785,-2294631995,7062210889,609768,-224152697,-223542929,0,6838667960,0,0,0,6838667960,0,6838667960,216,0
2012,3,22877073870,0,22877073870,-20414835335,2462238535,1670177926,-8048555664,-7236956171,-347382160,-2164194210,-6427715573,10796000,-36760000,-25964000,0,-6453679573,0,0,0,-6453679573,0,-6453679573,-230,0
2012,4,46877768075,0,46877768075,-31572664442,15305103633,1003339981,-7558193000,-6495923177,-304762545,-1612929771,6832558298,604511056,-103883387,500627669,0,7333185967,0,0,0,7333185967,0,7333185967,222,0
2013,1,47138593780,0,47138593780,-36510264216,10628329564,466437251,-6425607386,-6042364957,-366097275,-2813006582,1490055572,689511280,-153119862,536391418,0,2026446990,0,0,0,2026446990,0,2026446990,61,0
2013,2,38201558326,0,38201558326,-30046735965,8154822361,339071092,-5543747265,-5202474110,-291795402,-2704542510,-46191724,38938155,-70251974,-31313819,0,-77505543,0,0,0,-77505543,0,-77505543,-2,0
2013,3,38029364351,0,38029364351,-26469415819,11559948532,553840048,-4958398965,-4488687982,-310006729,-2782805220,4062577666,3000000,-60768448,-57768448,0,4004809218,0,0,0,4004809218,0,4004809218,121,0
2013,4,64107450916,0,64107450916,-49009071874,15098379042,756691460,-4559815147,-4324776957,-810580731,-5257105861,5227568763,17145536,-52059769,-34914233,0,5192654530,0,0,0,5192654530,0,5192654530,0,0
2014,1,81936090578,0,81936090578,-63543784014,18392306564,1085666071,-4713225997,-4103679511,-1591140917,-4426119987,8747485734,4604772,-18200000,-13595228,0,8733890506,0,0,0,8733890506,0,8733890506,0,0
2014,2,72630840500,0,72630840500,-55409609095,17221231405,1561841070,-4258095054,-3712647712,-2528855952,-6350145246,5645976223,813634956,-154636230,658998726,0,6304974949,0,0,0,6304974949,0,6304974949,0,0
2014,3,77519179494,0,77519179494,-60983036167,16536143327,1501224853,-4831754120,-3548818192,-2080039989,-5085165098,6040408973,79428221,-110017487,-30589266,0,6009819707,0,0,0,6009819707,0,6009819707,0,0
2014,4,50473295170,0,50473295170,-35717116638,14756178532,1541879107,-4947455155,-3195500352,-2003718658,-4496025480,4850858346,179800026,-697359880,-517559854,0,4333298492,0,0,0,4333298492,0,4333298492,0,0
2015,1,48069170414,0,48069170414,-29133233228,18935937186,1704814931,-5392254312,-3270275224,-1040746113,-3298183522,10909568170,106255046,-28169091,78085955,0,10987654125,-262401211,0,-262401211,10725252914,0,10725252914,0,0
2015,2,51070505168,0,51070505168,-32549282865,18521222303,746978855,-5841021119,-3939155790,-1746564776,-4733883861,6946731402,108851521,-150150909,-41299388,0,6905432014,-343109771,0,-343109771,6562322243,0,6562322243,0,0
2015,3,93468020744,0,93468020744,-69263201248,24204819496,515276502,-4155791023,-3863720182,-2224497370,-5851496236,12488311369,-8399300,-2087566682,-2095965982,0,10392345387,-565655018,0,-565655018,9826690369,0,9826690369,0,0
2015,4,83638452681,0,83638452681,-60308405942,23330046739,671219379,-4194147264,-3689146346,-2478069596,-6724731970,10604317288,45841867,-556613291,-510771424,0,10093545864,-506694318,0,-506694318,9586851546,0,9586851546,0,0
2016,1,52129384230,0,52129384230,-33689430712,18439953518,493483046,-4356204396,-3590635804,-859997468,-3217247427,10499987273,131931818,-762586110,-630654292,0,9869332981,-496712205,0,-496712205,9372620776,0,9372620776,0,0
2016,2,36086198770,0,36086198770,-24633149380,11453049390,667289185,-3661767314,-3425047230,-1149796275,-4336117879,2972657107,84816826,524497697,609314523,0,3581971630,-189211191,0,-189211191,3392760439,0,3392760439,271,0
2016,3,31548349077,0,31548349077,-21274386084,10273962993,398319596,-3747189065,-3512806019,-1358279319,-4090203389,1476610816,0,-42059091,-42059091,0,1434551725,-74028495,0,-74028495,1360523230,0,1360523230,0,0
2016,4,35238036563,0,35238036563,-25544344807,9693691756,397273536,-4087476437,-3465239738,-2088388263,-13336568859,-9421468267,4806779350,-243396347,4563383003,0,-4858085264,0,0,0,-4858085264,0,-4858085264,0,0
2017,1,37902671442,0,37902671442,-25848861793,12053809649,65143916,-3322342770,-3066847769,-1487777269,-4228599770,3080233756,9090912,-77686763,-68595851,0,3011637905,-110490851,0,-110490851,2901147054,0,2901147054,0,0
2017,2,51794806689,0,51794806689,-32428783684,19366023005,63621891,-3191108636,-2754090326,-2185602693,-8342866288,5710067279,165842823,-287449717,-121606894,0,5588460385,-106022696,0,-106022696,5482437689,0,5482437689,0,0
2017,3,51643548791,0,51643548791,-35013532773,16630016018,39180140,-2488576817,-2436166101,-2069796524,-5853741098,6257081719,4014039,-1192933182,-1188919143,0,5068162576,-224836827,0,-224836827,4843325749,0,4843325749,0,0
2017,4,50721312547,0,50721312547,-33084281493,17637031054,203850889,-3005847720,-2746570937,-2028645448,-6232484962,6573903813,332600157,-1805625788,-1473025631,0,5100878182,-214755604,0,-214755604,4886122578,0,4886122578,0,0
2018,1,51441980107,0,51441980107,-31709834448,19732145659,214450963,-2431134506,-2228634506,-5865284872,-7316578573,4333598671,15336683,-73619130,-58282447,0,4275316224,-191446260,0,-191446260,4083869964,0,4083869964,0,0
2018,2,68061504467,0,68061504467,-44394064042,23667440425,197946595,-3617537517,-3415037517,-8054127341,-7582518492,4611203670,7586969,-51720000,-44133031,0,4567070639,-202903090,0,-202903090,4364167549,0,4364167549,0,0
2018,3,73105029174,0,73105029174,-48345625625,24759403549,217320545,-2713476029,-2713476029,-7909090403,-7494323996,6859833666,6363636,-931722952,-925359316,0,5934474350,-262932670,0,-262932670,5671541680,0,5671541680,0,0
2018,4,74066945770,0,74066945770,-43305976739,30760969031,243666439,-2773860085,-2770287142,-7415238128,-9595535625,11220001632,39915144,-334292159,-294377015,0,10925624617,-483243991,0,-483243991,10442380626,0,10442380626,0,0
2019,1,75491261281,0,75491261281,-50006847812,25484413469,226071337,-2387141902,-2387141902,-7578764876,-10886900897,4857677131,5453,-134315598,-134310145,0,4723366986,-270169592,0,-270169592,4453197394,0,4453197394,0,0
2019,2,82338833793,0,82338833793,-58463196202,23875637591,243516645,668108339,-2044442574,-8549708342,-7588372499,8649181734,3001,-168234218,-168231217,0,8480950517,-480208288,0,-480208288,8000742229,0,8000742229,0,0
2019,3,82657453877,0,82657453877,-57228500704,25428953173,281427502,-883750811,-721070811,-10773223844,-7046369851,7007036169,26023289,-139450000,-113426711,0,6893609458,-391243090,0,-391243090,6502366368,0,6502366368,0,0
2019,4,81608045461,0,81608045461,-52310404286,29297641175,635778967,-587858571,-440555017,-12442766684,-6365799912,10536994975,35454852,-481146856,-445692004,0,10091302971,-570666605,0,-570666605,9520636366,0,9520636366,0,0
