Year,Quarter,I. Current Assets,1. Short term financial assets,1.1.Cash and cash equivalents,1.1.1. Cash,1.1.1.1 Cash deposited by investors for securities trading,1.1.2. Cash equivalents,1.2. Net Value Short-term investments,1.2.1. Short-term investments,1.2.2. Held-to-maturity investment,1.2.3. Loans,1.2.4. Available for sales assets,1.2.5. Provisions for impairments of short-term investments,1.3. Accounts receivable,1.3.1. Receivables(from 2019),1.3.1.1. Account receivables,1.3.1.2. Receivables and accrued dividend/interest of financial assets,1.3.1.2.1. Due or overdue receivables on dividend/interest,1.3.1.2.1.1. Doubtful debts on dividend/interest which are overdue,1.3.1.2.2 Undue accrued dividend/interest,1.3.2. Trade accounts receivable,1.3.3. Deductible value added tax,1.3.4. Receivables form services provided by the stock company,1.3.5. Prepayments to suppliers,1.3.6. Intercompany receivables,1.3.7. Receivables arise from transaction error,1.3.8. Receivable from trading stocks,1.3.9. Construction contract in progress receivables,1.3.10. Short-term loans receivables,1.3.11. Other receivables,1.3.12. Provision for short term receivables,1.3.13. Provision for doubtful debts,1.3.14. Shortage of current assets waiting for solution,"1.4.Inventories,net",1.4.1.Inventories,1.4.2. Provision for decline in inventories,2. Other current assets,2.1. Advance,2.2. Tools and equipments,2.3. Short-term prepayments,2.4. Short term Collaterals,2.5. VAT to be claimed,2.6. Other taxes receivable,2.7. Government bonds purchased for resale,2.8. Other current assets,2.9. Provision for other current assets,II. Long-Term Assets,1. Long term financial assets,1.1. Long-term trade receivables,1.1.1. Long-term customer receivables,1.1.2. Long-term prepayments to suppliers,1.1.3. Paid-in capital in wholly-owned subsidiaries,1.1.4. Long-term intercompany receivables,1.1.5. Long-term loans receivables,1.1.6. Other long-term receivables,1.1.7. Provision for doubtful LT receivable,1.2. Long-term investments,1.2.1. Investments in subsidiaries,1.2.2. Investments in associates,1.2.3. Long- term securities Investments,1.2.3.1. Held-to-maturity investment,1.2.4. Other long-term investments,1.2.5. Provision for diminuation in value of long-term investments,2. Fixed Assets,2.1. Tangible fixed assets Accumulated depreciation,2.1.1. Cost,2.1.2. Accumulated depreciation,2.1.3. Revaluation of tangible fixed assets using fair value model,2.2 Finance lease assets,2.2.1. Cost,2.2.2. Accumulated depreciation,2.2.3. Revaluation of fixed assets in financial lease using fair value model,2.3. Intangible fixed assets,2.3.1. Cost,2.3.2. Accumulated depreciation,2.3.3. Revaluation of intangible fixed assets using fair value model,2.4. Construction in progress,3. Net Investment properties,3.1. Cost,3.2.Accumulated depreciation,3.3.Revaluation of investment property using fair value model,4. Long-term incomplete assets,4.1. Long-term cost of work in progress,4.2. Construction in progress,5. Other long-term assets,5.1. Long term collaterals,5.2. Long-term prepayments,5.3. Deferred income tax assets,"5.4. Long-term equipment, material and spare parts",5.5. Payments to Settlement Assistance Fund,5.6. Other long-term assets,5.7. Goodwill,6. Provision for long term assets,A.  Total Assets,I. Liabilites,1. Current liabilities,1.1. Short-term borrowings,1.1.1. Short term borrowings,1.1.2. Short term finance lease,1.2. Short term financial assets borrowings,1.3. Short term convertible bonds,1.4. Short term bonds issued,1.5. Borrowings form payable assistance fund,1.6. Payables to securities trading,1.7. Payable arise from transaction errors,1.8. Short-term trade payables,1.9. Advances from customer,1.10. Taxes and liabilities to State budget,1.11. Payable to employees,1.12. Employees' welfare payable to authorities,1.13. Accrued expenses,1.14. Intercompany payables,1.15. Short-term unrealized revenue,1.16. Short term collaterals received,1.17. Construction contract in progress payables,"1.18. Dividend, principal and interest payables",1.19. Payables to securities issuers,1.20. Other payables,1.21. Provision for ST liabilities,1.22.Bonus and welfare funds,1.23.Price stabilization fund,1.24.Government bonds purchased for resale,2. Long-term liabilities,2.1. Long-term borrowings,2.1.1. Long term borrowings,2.1.2. Long term financial lease,2.2. Long term financial assets borrowings,2.3. Convertible bonds,2.4. Long term bonds,2.5. Long-term trade payables,2.6. Long-term advances from customers,2.7. Long-term accrued expenses,2.8. Long-term intercompany payables,2.9. Intra-company payables for operating capital received,2.10. Deffered revenue,2.11. Long term collaterals received,2.12. Other long-term payables,2.13. Preferred shares,2.14. Provision for severance allowances,2.15. Provision for long-term liabilities,2.16. Provision for compensation of investors,2.17. Deferred income tax liabilities,2.18. Technology-science development fund,II. Owner's equity,1. Capital and researves,1.1. Shareholders' equity,1.1.1. Paid-in capital,1.1.1.1 Common shares,1.1.1.2 Preferred shares,1.1.2. Share premium,1.1.3. Conversion options on convertible bonds,1.1.4. Owner's other capital,1.1.5. Treasury shares,1.2. Differences upon asset revaluation,1.3. Foreign exchange differences,1.4. Charter reserve,1.5. Investment and development funds,1.6. Financial researve funds,1.7. Other funds in owners' equity,1.8. Undistributed earnings,1.8.1. Realized gain,1.8.1.1 Beginning accumulated undistributed earnings,1.8.1.2 Current period undistributed earnings,1.8.2. Unrealized gain,1.9. Minority interests,2. Budget sources and other funds,2.1. Bonus and welfare funds,2.2. Budget sources and other funds,2.2. Funds used for fixed asset acquisitions,III. Minority Interests,B. Total Resources,C. Distributed profit to investor,1. Distributed profit to investor during the year
2011,2,149014094591,148152132195,14421361161,14421361161,0,0,38631224906,62456744496,0,0,0,-23825519590,95099546128,0,0,0,0,0,0,70261260000,0,0,449165500,0,0,24383582728,0,0,5537900,0,0,0,0,0,0,861962396,0,0,214432148,0,0,0,0,647530248,0,5665084385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2931779099,1855304099,11393674145,-9538370046,0,0,0,0,0,1076475000,3802793548,-2726318548,0,0,0,0,0,0,0,0,0,2733305286,0,2733305286,0,0,0,0,0,0,154679178976,44913301931,44913301931,0,0,0,0,0,0,0,8950110754,0,459883500,363700000,62184901,8776184,0,4344746334,0,0,0,0,7326500,0,30313513225,0,403060533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109765877045,109765877045,135509892252,135000000000,135000000000,0,0,0,509892252,0,0,0,0,0,509892252,0,-26253907459,-26253907459,0,-26253907459,0,0,0,0,0,0,0,154679178976,0,0
2012,2,212130530280,211826370130,5057890748,5057890748,0,0,119049139073,119503743034,0,0,0,-454603961,87719340309,0,0,0,0,0,0,88407145924,0,0,401200510,0,0,30711092596,0,0,4111180200,0,-35911278921,0,0,0,0,304160150,0,0,293658150,0,0,0,0,10502000,0,3218153740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034772046,697657646,10769168281,-10071510635,0,0,0,0,0,337114400,3963125948,-3626011548,0,0,0,0,0,0,0,0,0,2183381694,0,374163013,0,0,0,1809218681,0,0,215348684020,66661278048,66661278048,0,0,0,0,0,0,0,12030121218,0,58318100,313700000,3927604531,264716712,0,19381909981,0,0,0,0,99450300,0,30182396673,0,403060533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148687405972,148687405972,135509892252,135000000000,135000000000,0,0,0,509892252,0,0,0,0,0,509892252,0,12667621468,12667621468,0,12667621468,0,0,0,0,0,0,0,215348684020,0,0
2012,3,213309434641,212401161491,2435760699,2435760699,0,0,183719802964,185003743034,0,0,0,-1283940070,26245597828,0,0,0,0,0,0,22909565880,0,0,294598300,0,0,30591812925,0,0,8360899644,0,-35911278921,0,0,0,0,908273150,0,0,191466150,0,0,0,0,716807000,0,2913515098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649123404,546380004,9350024888,-8803644884,0,0,0,0,0,102743400,3963125948,-3860382548,0,0,0,0,0,0,0,0,0,2264391694,0,455173013,0,0,0,1809218681,0,0,216222949739,69579719873,69579719873,0,0,0,0,0,0,0,10636204804,0,161657600,413700000,3922452631,48413774,0,22837919200,0,0,0,0,0,0,31156311331,0,403060533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146643229866,146643229866,135509892252,135000000000,135000000000,0,0,0,509892252,0,0,0,0,0,509892251,0,10623445363,10623445363,0,10623445363,0,0,0,0,0,0,0,216222949739,0,0
2012,4,219760816691,219398520041,3357391296,3357391296,0,0,213176333304,214303743034,0,0,0,-1127409730,2864795441,0,0,0,0,0,0,5863600000,0,0,739661500,0,0,30130746501,0,0,1688157978,0,-35557370538,0,0,0,0,362296650,0,0,87263650,0,0,0,0,275033000,0,2911543850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437972336,415756336,9383574888,-8967818552,0,0,0,0,0,22216000,3963125948,-3940909948,0,0,0,0,0,0,0,0,0,2473571514,0,468275566,0,0,0,2005295948,0,0,222672360541,85252263802,85252263802,0,0,0,0,0,0,0,15311807964,0,12416158036,313700000,227580227,257892654,0,26193455929,0,0,0,0,0,0,30128608459,0,403060533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137420096739,137420096739,135509892252,135000000000,135000000000,0,0,0,509892252,0,0,0,0,0,509892252,0,1400312235,1400312235,0,1400312235,0,0,0,0,0,0,0,222672360541,0,0
2013,1,224187275324,223592629541,3274030526,3274030526,0,0,212498243824,212803743034,0,0,0,-305499210,7820355191,0,0,0,0,0,0,5863600000,0,0,349863500,0,0,30130570917,0,0,7033691312,0,-35557370538,0,0,0,0,594645783,0,0,338928000,0,0,0,0,255717783,0,2741599600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332527036,318645036,9383574888,-9064929852,0,0,0,0,0,13882000,3963125948,-3949243948,0,0,0,0,0,0,0,0,0,2409072564,0,403776616,0,0,0,2005295948,0,0,226928874924,89406603392,89406603392,0,0,0,0,0,0,0,15727529024,0,12645023303,313700000,224215551,443353013,0,29535882589,0,0,0,0,599190,0,30113240189,0,403060533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137522271532,137522271532,135000000000,135000000000,135000000000,0,0,0,0,0,0,0,0,0,539355742,539355743,1443560047,1443560047,0,1443560047,0,0,0,0,0,0,0,226928874924,0,0
2013,2,226866936514,226564633664,3655918249,3655918249,0,0,212496532060,212798780719,0,0,0,-302248659,10412183355,0,0,0,0,0,0,441000000,0,0,339661500,23668104,0,30173207451,0,0,622091312,0,-21187445012,0,0,0,0,302302850,0,0,226282000,0,0,0,0,76020850,0,2612782601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276523036,270975036,9383574888,-9112599852,0,0,0,0,0,5548000,3963125948,-3957577948,0,0,0,0,0,0,0,0,0,2336259565,0,330963617,0,0,0,2005295948,0,0,229479719115,88925966228,88925966228,0,0,0,0,0,0,0,15675422063,0,325018040,888700000,1396215420,444896894,0,39650795941,0,0,0,0,0,0,30141857337,0,403060533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140553752887,140553752887,135000000000,135000000000,135000000000,0,0,0,0,0,0,0,0,0,539355743,539355742,4475041402,4475041402,0,4475041402,0,0,0,0,0,0,0,229479719115,0,0
2013,3,219606729327,219057575966,2624079311,2624079311,0,0,208654585740,208956380719,0,0,0,-301794979,7778910915,0,0,0,0,0,0,441000000,0,0,339661500,0,0,29829304966,0,0,14202384379,0,-37033439930,0,0,0,0,549153361,0,0,472933000,0,0,0,0,76220361,0,2486751600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223305036,223305036,9383574888,-9160269852,0,0,0,0,0,0,3963125948,-3963125948,0,0,0,0,0,0,0,0,0,2263446564,0,258150616,0,0,0,2005295948,0,0,222093480927,85282984064,85282984064,0,0,0,0,0,0,0,15162263282,0,267336325,888700000,274922531,526791197,0,37656507660,0,0,0,0,0,0,30103402536,0,403060533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136810496863,136810496863,135000000000,135000000000,135000000000,0,0,0,0,0,0,0,0,539355743,539355742,0,731785378,731785378,0,731785378,0,0,0,0,0,0,0,222093480927,0,0
2013,4,140674151866,140648728534,12347911446,12347911446,0,0,121951624360,122264380719,0,0,0,-312756359,6349192728,0,0,0,0,0,0,141000000,0,0,368632500,0,0,29815450117,0,0,622091312,0,-24597981201,0,0,0,0,25423332,0,0,10247000,0,0,0,0,15176332,0,2590062713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175653036,175653036,9383574888,-9207921852,0,0,0,0,0,0,3963125948,-3963125948,0,0,0,0,0,0,0,0,0,2414409677,0,185337616,0,0,0,2229072061,0,0,143264214579,106515020957,106515020957,0,0,0,0,0,0,0,24826564886,0,523279443,888700000,301328129,662570381,0,48784704061,0,0,0,0,30124813524,0,0,0,403060533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36749193622,36749193622,135000000000,135000000000,135000000000,0,0,0,0,0,0,0,0,0,539355742,539355742,-99329517862,-99329517862,0,-99329517862,0,0,0,0,0,0,0,143264214579,0,0
2014,1,194832129344,193146023589,70790949405,70790949405,0,0,114535028133,114814380719,0,0,0,-279352586,7820046051,0,0,0,0,0,0,141000000,0,0,1839802890,0,0,29815133050,0,0,622091312,0,-24597981201,0,0,0,0,1686105755,0,0,1673000000,0,0,0,0,13105755,0,2478291747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108874136,108874136,9278926988,-9170052852,0,0,0,0,0,0,3963125948,-3963125948,0,0,0,0,0,0,0,0,0,2369417611,0,140345550,0,0,0,2229072061,0,0,197310421091,117216791079,117216791079,0,0,0,0,0,0,0,82647500124,0,325755200,984700000,449971407,771773940,0,1302868411,0,0,0,0,0,0,30331161464,0,403060533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80093630012,80093630012,135000000000,135000000000,135000000000,0,0,0,0,0,0,0,0,0,539355743,539355742,-55985081473,-55985081473,0,-55985081473,0,0,0,0,0,0,0,197310421091,0,0
2014,2,121495356628,119780999911,8188210081,8188210081,0,0,109353627042,109587204112,0,0,0,-233577070,2239162788,0,0,0,0,0,0,141000000,0,0,1452581328,0,0,29795946541,0,0,622091312,0,-29772456393,0,0,0,0,1714356717,0,0,1614812585,0,0,0,0,99544132,0,2379842583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73306136,73306136,9278926988,-9205620852,0,0,0,0,0,0,3963125948,-3963125948,0,0,0,0,0,0,0,0,0,2306536447,0,77464386,0,0,0,2229072061,0,0,123875199211,50141625898,50141625898,0,0,0,0,0,0,0,15747834402,0,232715200,1509700000,440792727,793461444,0,838925000,0,0,0,0,48899565,0,30126237027,0,403060533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73733573313,73733573313,135000000000,135000000000,135000000000,0,0,0,0,0,0,0,0,539355743,539355742,0,-62345138172,-62345138172,0,-62345138172,0,0,0,0,0,0,0,123875199211,0,0
2014,3,268396045703,267388032165,125918196632,125918196632,0,0,135433934763,136210858539,0,0,0,-776923776,6035900770,0,0,0,0,0,0,141000000,0,0,2437581328,0,0,31780821210,0,0,648359843,0,-28971861611,0,0,0,0,1008013538,0,0,858224585,0,0,0,0,149788953,0,2308921847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41314000,41314000,9278926988,-9237612988,0,0,0,0,0,0,3963125948,-3963125948,0,0,0,0,0,0,0,0,0,2267607847,0,38535786,0,0,0,2229072061,0,0,270704967550,163989934806,163989934806,0,0,0,0,0,0,0,128337538520,0,207305200,1509700000,1979306216,579580751,0,838925000,0,0,0,0,0,119000000,30015518585,0,403060534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106715032744,106715032744,135000000000,135000000000,135000000000,0,0,0,0,0,0,0,0,0,539355743,539355742,-29363678741,-29363678741,0,-29363678741,0,0,0,0,0,0,0,270704967550,0,0
2014,4,191703174036,191506419555,60386763578,60386763578,0,0,127008365767,130456579210,0,0,0,-3448213443,4111290210,0,0,0,0,0,0,141000000,0,0,475250296,0,0,31689459991,0,0,830539151,0,-29024959228,0,0,0,0,196754481,0,0,121739000,0,0,0,0,75015481,0,5294835004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2904016000,16516000,9278926988,-9262410988,0,0,0,0,0,2887500000,6933125948,-4045625948,0,0,0,0,0,0,0,0,0,2390819004,0,33779236,0,0,0,2357039768,0,0,196998009040,89267337400,89267337400,0,0,0,0,0,0,0,54062656386,0,352305200,198700000,2442647289,627355479,0,1066859630,0,0,0,0,0,18000000,30095752882,0,403060534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107730671640,107730671640,135000000000,135000000000,135000000000,0,0,0,0,0,0,0,0,0,539355743,539355742,-28348039845,-28348039845,0,-28348039845,0,0,0,0,0,0,0,196998009040,0,0
2015,1,242383660627,241589620815,235687829253,235687829253,0,0,4466849167,4834217480,0,0,0,-367368313,1434942395,0,0,0,0,0,0,141000000,0,0,565250296,0,0,29688910519,0,0,64740808,0,-29024959228,0,0,0,0,794039812,0,0,461840900,0,0,0,0,332198912,0,5730218907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2640000000,0,9278926988,-9278926988,0,0,0,0,0,2640000000,6933125948,-4293125948,0,0,0,0,0,0,0,0,0,3090218907,0,30684236,0,0,3059534671,0,0,0,248113879534,138678892357,138678892357,0,0,0,0,0,0,0,102285548981,0,429305200,198700000,3977149951,255269646,0,1010825000,0,0,0,0,1558640,0,30117474406,0,403060533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109434987177,109434987177,135000000000,135000000000,135000000000,0,0,0,0,0,0,0,0,0,539355743,539355742,-26643724308,-26643724308,0,-26643724308,0,0,0,0,0,0,0,248113879534,0,0
2015,3,148692734474,147836448138,75024319992,75024319992,0,0,31218947830,41475302713,0,0,0,-10256354883,41593180316,0,0,0,0,0,0,141000000,0,0,40583287500,0,0,29664730935,0,0,238246933,0,-29034085052,0,0,0,0,856286336,0,0,402091350,0,0,0,0,454194986,0,6022760907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2912772000,545548000,9843534988,-9297986988,0,0,0,0,0,2367224000,7183125948,-4815901948,0,0,0,0,0,0,0,0,0,3109988907,0,50454236,0,0,3059534671,0,0,0,154715495381,23442096864,23442096864,0,0,0,0,0,0,0,19817706476,0,1032749241,198700000,1351235188,254381184,0,266425001,0,0,0,0,0,0,117839241,0,403060533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131273398517,131273398517,135000000000,135000000000,135000000000,0,0,0,0,0,0,0,0,0,539355743,539355743,-4805312969,-4805312969,0,-4805312969,0,0,0,0,0,0,0,154715495381,0,0
2015,4,149189796803,148730359567,96382896851,96382896851,0,0,10701308510,20475302713,0,0,0,-9773994203,41646154206,0,0,0,0,0,0,141000000,0,0,40373287500,0,0,29773560061,0,0,392140600,0,-29033833955,0,0,0,0,459437236,0,0,172379750,0,0,0,0,287057486,0,5871846379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2597388000,498496000,9843534988,-9345038988,0,0,0,0,0,2098892000,7183125948,-5084233948,0,0,0,0,0,0,0,0,0,3274458379,0,37543336,0,0,3236915043,0,0,0,155061643182,24407688189,24407688189,0,0,0,0,0,0,0,21323254326,0,1281390741,198700000,26104279,508191367,0,237005342,0,0,0,0,0,0,429981601,0,403060533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130653954993,130653954993,135000000000,135000000000,135000000000,0,0,0,0,0,0,0,0,0,539355743,539355742,-5424756492,-5424756492,0,-5424756492,0,0,0,0,0,0,0,155061643182,0,0
2016,1,145418393738,104064282168,45198012408,45198012408,0,0,13915905781,9598433510,0,4317472271,0,0,44950363979,0,0,0,0,0,0,0,0,29478938061,0,403201760,0,0,0,0,44102058113,-29033833955,0,0,0,0,0,41354111570,480077986,0,392907284,0,0,0,0,40481126300,0,6239520213,141000000,141000000,0,0,0,0,0,141000000,0,0,0,0,0,0,0,0,2282004000,451445332,9843534988,-9392089656,0,0,0,0,0,1830558668,7183125948,-5352567280,0,0,0,0,0,0,0,0,0,3816516213,0,0,0,0,3816516213,0,0,0,151657913951,23776415215,23577715215,0,0,0,0,0,0,0,19809172238,0,2049590332,0,256488057,291266860,71436784,216425000,403201760,0,0,0,0,0,77073651,0,403060533,0,0,198700000,0,0,0,0,0,0,0,198700000,0,0,0,0,0,0,0,0,0,0,0,0,127881498736,127881498736,135524623997,135000000000,135000000000,0,0,0,524623997,0,0,0,0,0,539355743,14731745,-8197212749,-8218065916,0,-8218065916,20853167,0,0,0,0,0,0,151657913951,0,0
2016,2,138469443951,137258160977,46169632100,46169632100,0,0,10507441158,20475302713,0,3068856898,0,-13036718453,80581087719,1451999933,0,1451999933,0,0,1451999933,0,43781000,29070065035,0,0,0,0,0,0,79043678946,-29028437195,0,0,0,0,0,1211282974,175707986,0,1008028340,10000000,0,0,0,17546648,0,6022338979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2173619217,404394664,9843534988,-9439140324,0,0,0,0,0,1769224553,7401472948,-5632248395,0,0,0,0,0,0,0,0,0,3848719762,0,32203549,0,0,3816516213,0,0,0,144491782930,19047427910,19047427910,0,0,0,0,0,0,0,13813565169,0,1757234541,198700000,377276613,372863628,62036784,220997415,0,0,0,0,0,0,1841693227,0,403060533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125444355020,125444355020,135000000000,135000000000,135000000000,0,0,0,0,0,0,0,0,0,539355743,539355742,-10634356465,-10634356465,0,-10634356465,0,0,0,0,0,0,0,144491782930,0,0
2016,3,163910794707,150649408418,53095967886,53095967886,0,0,16549807619,20475302713,0,10654026416,0,-14579521510,81003632913,1781888833,141000000,1640888833,1640888833,0,0,0,43781000,28966206329,0,0,0,0,0,0,79240193946,-29028437195,0,0,0,0,0,13261386289,12081577986,0,1169808303,10000000,0,0,0,0,0,5688759397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1840039635,357343996,9843534988,-9486190992,0,0,0,0,0,1482695639,7401472948,-5918777309,0,0,0,0,0,0,0,0,0,3848719762,0,32203549,0,0,3816516213,0,0,0,169599554104,41422399396,41422399396,0,0,0,0,0,0,0,32885529476,0,1706009241,198700000,2776873202,358567260,89791327,1679442265,0,0,0,0,0,0,1324426092,0,403060533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128177154708,128177154708,135524623997,135000000000,135000000000,0,0,0,524623997,0,0,0,0,0,539355743,14731745,-7901556777,-7901556777,0,-7901556777,0,0,0,0,0,0,0,169599554104,0,0
2016,4,237994530361,201977446745,151328704902,151328704902,0,0,45968217041,40167302713,0,19990751484,0,-14189837156,4680524802,1066999966,0,1066999966,0,0,1066999966,0,0,28926363785,0,0,0,0,0,0,3715598246,-29028437195,0,0,0,0,0,36017083616,167980185,0,334815931,0,0,0,0,35514287500,0,5538256464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506460053,310293328,9843534988,-9533241660,0,0,0,0,0,1196166725,7401472948,-6205306223,0,0,0,0,0,0,0,0,0,4031796411,0,0,0,0,4031796411,0,0,0,243532786825,107832213683,107633513683,0,0,0,0,0,0,0,94821607203,0,627616341,0,5370581628,689759218,102927814,1828697939,0,0,0,0,0,0,3789263007,0,403060533,0,0,198700000,0,0,0,0,0,0,0,198700000,0,0,0,0,0,0,0,0,0,0,0,0,135700573142,135700573142,135000000000,135000000000,135000000000,0,0,0,0,0,0,0,539355742,0,539355743,0,-378138343,-378138343,0,-378138343,0,0,0,0,0,0,0,243532786825,0,0
2017,1,172959930472,172163279697,8286754588,8286754588,0,0,106847743501,40206684713,0,79855135970,0,-13214077182,57028781608,1066999966,0,1066999966,0,0,1066999966,0,0,29411250604,35573287500,0,0,0,0,0,20005680733,-29028437195,0,0,0,0,0,796650775,344580185,0,442070590,10000000,0,0,0,0,0,6511968592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1172880471,263242660,9843534988,-9580292328,0,0,0,0,0,909637811,7401472948,-6491835137,0,0,0,0,0,0,0,0,0,5339088121,0,44834566,0,0,5294253555,0,0,0,179471899064,26385845355,23921145355,0,0,0,0,0,0,0,7792413006,0,887622741,0,7607757799,429064192,46862272,3160642722,0,0,0,0,0,0,3593722090,0,403060533,0,0,2464700000,0,0,0,0,0,0,0,198700000,0,0,0,0,0,0,0,0,2266000000,0,0,0,153086053709,153086053709,135000000000,135000000000,135000000000,0,0,0,0,0,0,0,0,0,539355743,539355742,17007342224,17007342224,0,17007342224,0,0,0,0,0,0,0,179471899064,0,0
2017,2,209071802968,208124270999,113292689976,113292689976,0,0,58276958462,19845975410,0,38430983052,0,0,36554622561,558666666,0,558666666,558666666,0,0,0,0,29595279002,35514471388,0,0,0,0,0,4930200,-29118724695,0,0,0,0,0,947531969,482594885,0,454937084,10000000,0,0,0,0,0,6191547543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,839300889,216191992,9130548041,-8914356049,0,0,0,0,0,623108897,7391472948,-6768364051,0,0,0,0,0,0,0,0,0,5352246654,0,57993099,0,0,5294253555,0,0,0,215263350511,32756182698,30206646198,0,0,0,0,0,0,0,7621857947,0,753045789,198700000,14214832923,454755656,61121887,2437228389,0,0,0,0,0,0,4062043074,0,403060533,0,0,2549536500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2549536500,0,0,0,182507167813,182507167813,135524623997,135000000000,135000000000,0,0,0,524623997,0,0,0,0,0,539355743,14731745,46428456328,43264234569,0,43264234569,3164221759,0,0,0,0,0,0,215263350511,0,0
2017,3,220520140382,219597926561,18804185015,18804185015,0,0,140790381386,16113569935,0,124676811451,0,0,60003360160,838041666,0,838041666,838041666,0,0,0,0,29530723314,36253641675,0,0,0,0,0,22499678200,-29118724695,0,0,0,0,0,922213821,457188155,0,455025666,10000000,0,0,0,0,0,5870589500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505721307,169141324,9130548041,-8961406717,0,0,0,0,0,336579983,7391472948,-7054892965,0,0,0,0,0,0,0,0,0,5364868193,0,70614638,0,0,5294253555,0,0,0,226390729882,29174239069,26275363269,0,0,0,0,0,0,0,7302728978,0,875212441,0,13747316360,350901212,75233913,3443070229,0,0,0,0,0,0,77839603,0,403060533,0,0,2898875800,0,0,0,0,0,0,0,198700000,0,0,0,0,0,0,0,0,2700175800,0,0,0,197216490813,197216490813,135000000000,135000000000,135000000000,0,0,0,0,0,0,0,0,0,539355743,539355742,61137779328,61137779328,61137779328,0,0,0,0,0,0,0,0,226390729882,0,0
