Year,Quarter,1. Interest and Similar Income,2. Interest and Similar Expenses,I. Net Interest Income,3. Fees and Commission income,4. Fees and Commission expenses,II. Net Fee and Commission Income,III. Net gain/(loss) from foreign currency and gold dealings,IV. Net gain/(loss) from trading of trading securities,V. Net gain/(loss) from disposal of investment securities,5. Other incomes,6. Other expenses,VI. Net Other income/(expenses),VII. Dividends income,Total operating income,VIII.General and Admin expenses,IX. Operating Profit Before Provision for Credit Losses,X. Provision for credit losses,XI. Profit before tax,7. Business income tax - current,8. Business income tax - deferred,XII. Business Income Tax,XIII. Net Profit For the Year,XIV. Minority Interest,XV. Basic Earnings Per Share
2014,4,2989668576145,-2016850168248,972818407897,120014804850,-23354883358,96659921492,18695171087,-3303997782,-743794962,6292262897,-5437316168,854946729,272895040,1085253549501,-521877069515,563376479986,-281663588604,281712891382,-55703121168,0,-55703121168,226009770214,0,0
2015,1,2668735000000,-2051961000000,616774000000,54888000000,-31882000000,23006000000,35584000000,794000000,165000000,37557000000,-37457000000,100000000,209000000,676632000000,-460070000000,216562000000,-7966000000,208596000000,-42888000000,0,-42888000000,165708000000,0,0
2015,2,2756660000000,-2095149000000,661511000000,44778000000,-6467000000,38311000000,10884000000,498000000,16155000000,33643000000,-892000000,32751000000,3041000000,763151000000,-348169000000,414982000000,-144237000000,270745000000,-62508000000,-2648000000,-65156000000,205567000000,-22000000,0
2015,3,2942081000000,-2130699000000,811382000000,59824000000,-21938000000,37886000000,23295000000,222000000,2645000000,190577000000,-71167000000,119410000000,284000000,995124000000,-608841000000,386283000000,-138815000000,247468000000,-54569000000,0,-54569000000,192899000000,0,0
2015,4,3509144000000,-2337958000000,1171186000000,175744000000,-23539000000,152205000000,21802000000,1086000000,7099000000,44042000000,-23059000000,20983000000,5030000000,1379391000000,-623630000000,755761000000,-456801000000,298960000000,-59454000000,0,-59454000000,239506000000,0,0
2016,1,3392085000000,-2503591000000,888494000000,42280000000,-14902000000,27378000000,26114000000,453000000,-3042000000,70451000000,-30487000000,39964000000,750000000,980111000000,-506872000000,473239000000,-168289000000,304950000000,-60604000000,0,-60604000000,244346000000,0,0
2016,2,3156973000000,-2357123000000,799850000000,118406000000,-29473000000,88933000000,-3366000000,-1039000000,1426000000,66458000000,-64677000000,1781000000,901000000,888486000000,-541288000000,347198000000,-142781000000,204417000000,-36986000000,0,-36986000000,167529000000,98000000,434
2016,3,2975726000000,-2258563000000,717163000000,77057000000,-19342000000,57715000000,29860000000,0,906000000,566241000000,-240535000000,325706000000,476000000,1131826000000,-623534000000,508292000000,-244692000000,263600000000,-60136000000,0,-60136000000,203464000000,0,0
2016,4,4752001000000,-2911582000000,1840419000000,205472000000,-13085000000,192387000000,31671000000,1347000000,5883000000,71677000000,-40777000000,30900000000,0,2102607000000,-885775000000,1216832000000,-840887000000,375945000000,-64323000000,0,-64323000000,311622000000,0,0
2017,1,3937783000000,-3013250000000,924533000000,93187000000,-15652000000,77535000000,27544000000,1133000000,-200000000,51842000000,-30079000000,21763000000,0,1052308000000,-553602000000,498706000000,-191600000000,307106000000,-62064000000,0,-62064000000,245042000000,0,0
2017,2,4377686000000,-3515866000000,861820000000,120415000000,-17002000000,103413000000,-34164000000,5497000000,-54677000000,211908000000,-60732000000,151176000000,696000000,1033761000000,-553045000000,480716000000,13886000000,494602000000,-104392000000,0,-104392000000,390362000000,152000000,0
2017,3,4099723000000,-3382792000000,716931000000,860390000000,-15980000000,844410000000,30346000000,14454000000,9364000000,223760000000,-60517000000,163243000000,900000000,1779648000000,-630423000000,1149225000000,-620242000000,528983000000,-103189000000,0,-103189000000,425794000000,0,0
2017,4,5937614000000,-3796006000000,2141608000000,348335000000,-18206000000,330129000000,43307000000,5240000000,22393000000,51582000000,-48259000000,3323000000,1220000000,2547220000000,-816683000000,1730537000000,-1122772000000,607765000000,-129827000000,0,-129827000000,477938000000,0,0
2018,1,4947765000000,-3874741000000,1073024000000,88111000000,-29704000000,58407000000,27549000000,0,28385000000,50024000000,-42864000000,7160000000,0,1194525000000,-625518000000,569007000000,-66150000000,502857000000,-100572000000,0,-100572000000,402285000000,0,0
2018,2,5193718000000,-4106158000000,1087560000000,66966000000,-20056000000,46910000000,-11178000000,-3353000000,235761000000,74486000000,-54384000000,20102000000,1052000000,1376854000000,-675528000000,701326000000,-183024000000,518302000000,-105833000000,0,-105833000000,412469000000,0,0
2018,3,5436315000000,-4262084000000,1174231000000,153919000000,-92730000000,61189000000,24500000000,0,10511000000,3931000000,0,3931000000,1150000000,1275512000000,-696540000000,578972000000,-230771000000,348201000000,-69540000000,0,-69540000000,278661000000,0,0
2018,4,7116344000000,-4923634000000,2192710000000,442026000000,33442000000,475468000000,10245000000,0,6086000000,126287000000,-15213000000,111074000000,0,2795583000000,-1170654000000,1624929000000,-1004092000000,620837000000,-126813000000,0,-126813000000,494024000000,0,0
2019,1,5792729000000,-4439947000000,1352782000000,156020000000,-30636000000,125384000000,13942000000,0,30854000000,22933000000,-4386000000,18547000000,1250000000,1542759000000,-799188000000,743571000000,0,743571000000,-149205000000,0,-149205000000,594366000000,0,0
2019,2,6923176000000,-5205557000000,1717619000000,226678000000,-33626000000,193052000000,17109000000,0,11660000000,56492000000,-38132000000,18360000000,0,1957800000000,-844993000000,1112807000000,-219154000000,893653000000,-141355000000,-37598000000,-178953000000,714700000000,0,1607
2019,3,7259809000000,-5004995000000,2254814000000,83676000000,-51039000000,32637000000,26018000000,0,113550000000,79767000000,-69320000000,10447000000,668000000,2438134000000,-1023122000000,1415012000000,-714181000000,700831000000,-141183000000,0,-141183000000,559648000000,0,0
2019,4,7816302000000,-5334542000000,2481760000000,417108000000,-74475000000,342633000000,99203000000,0,314768000000,168603000000,-24529000000,144074000000,416000000,3382854000000,-1285847000000,2097007000000,-1281866000000,815141000000,-164452000000,0,-164452000000,650689000000,0,0
2020,1,7460915000000,-5776857000000,1684058000000,152218000000,-40531000000,111687000000,44934000000,0,1949000000,12973000000,-7063000000,5910000000,1667000000,1850205000000,-1070706000000,779499000000,0,779499000000,-165125000000,0,-165125000000,614374000000,0,0
