Year,Quarter,Average Outstanding Shares,Average Outstanding Shares diluted,BookValue per Share,Sale per Share,Tangible BookValue per Share,Cash Flow per Share,EPS Basis,EPS Diluted,EPS before other income,Basic EPS in year,Beta,ST liabilities/ Equity,ST liabilities/ Total Assets,ROE %,ROA %,Net Profit per Employees,Dividend Yield,Cash Dividend Ratio,Dividend Payout Ratio,Gross profit margin %,Operating profit margin %,Pre-tax profit margin %,Net profit margin,The quality of earning by Financial Report (%),The Quality of earning by Cash Flow Statement (%),P/E cơ bản,P/E diluted,P/E before other income,P/B ,P/S,P/Tangible Book ,P/Cash Flow,Total assets growth rate,Equity growth rate,Capital growth rate,Net Interest Margin (NIM),Average Yield on Earning Assets (YOEA),Average Cost of Financing (COF),Non-interest income/ Net Interest Income,Cost-to-Income Ratio,Preprovision ROA % %,Average Loans Growth %,Aver Deposit Growth %,CAR - Tier 1,CAR - Tier 2,Equity/Liabilities,Equity/Loans,Equity/Assets,Loans/Deposit Ratio,NPLs/Loans Ratio,Loan-loss reserves/NPLs,Loan-loss reserves/Loans,Provision Charges/Loans
2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,0,100000000,100000000,10207.27896,1205.37623,10037.50856,-3161.30983,505.11054,505.11054,502.618275,505,0,1.36952708893145,0.577974860607752,0.049485327282561095,0.0208840521442938,9378212.77385815,0,0,0,0.561888846937026,0.558964623020648,0.419048034487954,0.0583717302663438,0,0,40.8821403726796,40.8821403726796,41.084857091597,2.02306609635366,17.131580568832,2.05728342611745,-6.53210254940434,0,0,0,0.0562283747978327,0.0890071803055111,0,-0.038407690758579,-0.438111153062974,0.0280027944602311,0,0,0,0,0.730179058217998,3.70509733956126,0.422025139392248,0.235093534426369,0,0,0.000552860045172349,-0.00127944872504123
2009,0,125000000,125000000,13104.699976,2474.010192,12936.702088,-550.225136,1025.640608,1025.640608,1001.355476,1166,0,5.54942568736302,0.847314856640105,0.0964377416630971,0.0195030610945943,23803393.2417378,0,0,0,0.599554073300277,0.532618035390858,0.414566039912256,0.119806788958838,35.3794305768424,144.180550004396,20.1337581984663,20.1337581984663,20.6220473098007,1.57577052796466,8.34677240488911,1.5962337123891,-37.530092045813,3.43576625093482,0.604822894935361,0.25,0.0375489436738209,0.0860844500067691,0,0.425568165242808,-0.400445926699723,0.0282057346606661,10.5886190469779,2.609961542097,0,0,0.180198827110555,0.513091768258842,0.152685143359895,0.75469208718833,0,0,0.00659415532633716,-0.0119374905819865
2010,0,2619454181,2619454181,10658.6056966667,1530.09077666667,10592.5251366667,239.913182508917,61.7218725079124,61.7218725079124,1.34681540741941,830,0,5.53282890573352,0.846926956999845,0.0668687662917032,0.0102270041424027,30018124.2109172,0,0,0,0.571641114373709,0.465100028171967,0.3522179194976,0.0740964056497175,57.7746034364956,75.5738241990133,334.565351972314,334.565351972314,15332.4649289295,1.93740162528557,13.4959312969564,1.94948793923734,86.0728026032186,0.947074732360239,0.952021314402353,1.4,0.0171214204399803,0.0981154592397251,-0.0738694865606969,1.12874773560732,-0.428358885626291,0.0165981789143679,0.636537150157735,0.786501594070671,0,0,0.180739368058847,0.612003258092319,0.153073043000155,0.691340909917444,0.000183160477888004,-71.9145242342261,0.0131718986258293,-0.011620093546072
2011,0,300000000,300000000,5575.51376454,49.9430499366667,5526.72314132333,15461.8076766667,-4572.03981176667,-4572.03981176667,-6900.21590655167,-4576,0,13.8777035864976,0.932785325760384,-0.563263048875807,-0.0599290761044307,-254662447.740438,0,0,0,-85.3024435264931,-91.5450661816713,-91.5450661816713,0.00229096559342508,41.3213673688723,88.4570297461442,0,0,0,3.90995357928214,436.497170830472,3.94447115271639,1.4099256992375,0.191294436884539,-0.476900269771339,0,-0.00888551941647127,0.127614895572611,-0.12581893029427,-1.08849633263136,-86.3024435264931,-0.0558424046561739,-0.298636170172414,-0.174030671823778,0,0,0.0720580313426609,0.456451738159711,0.0672146742396159,0.587045416525123,0,0,0.0164938399039423,-0.021043999484708
2012,0,555000000,555000000,5980.19234995315,927.017954318919,5947.37695027928,-11300.1336336216,209.644369120721,209.644369120721,-113.550261595496,386,0,3.55569114577449,0.780494338180163,0.0466188018679716,0.0058168136866843,21602789.6141849,0,0,0,0.367240478377929,0.226149200394664,0.226149200394664,0.0425237593724275,-33.4421744164421,-198.758974131045,103.985621418941,103.985621418941,0,3.64536769459778,23.5162651364358,3.66548146893166,-1.9291807253622,-0.392396368870362,0.984275586902098,0.85,0.0159380669341347,0.0801086419907375,-0.0659621758535094,0.866652962075788,-0.632759521622071,0.00944584122873437,0.660002249931529,0.485034901987359,0,0,0.281239275010817,0.545617357245571,0.219505661819837,0.656211319302711,0.0366250221882917,-0.415960585364047,0.015234565668413,-0.0148942282773136
2013,0,555000000,555000000,6667.87458066847,1602.35511047928,6643.99032894054,6973.73762618559,687.180631987387,687.180631987387,409.869699703604,688,0,7.67087187336764,0.884671343942761,0.108661764008172,0.016157513581656,70810481.016153,0,0,0,0.524196655776286,0.428856642009801,0.428856642009801,0.0735025280036367,48.972620205832,198.240855904409,31.7238277466471,31.7238277466471,53.1876350356336,3.26940762551273,13.6049742391244,3.28116070624628,3.1260137918214,1.12217290249576,0.114993329724704,0,0.0275772930350617,0.0758788458891393,0,0.450829332036225,-0.475803344223714,0.0197495240961441,0.960534704689303,0.546040631807648,0,0,0.130363277670154,0.31030295584961,0.115328656057239,0.832141819971897,0.0232522863605765,-0.421708922047525,0.00980569661625907,-0.00941600854508933
2014,0,555000000,555000000,7633.41814455676,2074.72664914595,7598.03830061982,16288.0720720721,965.543563888288,965.543563888288,823.760619781532,966,0,11.1508282253959,0.917701083296533,0.135028851228983,0.0128252944512105,99494370.2112885,0,0,0,0.422286065907312,0.465383506924033,0.465383506924033,0.0951709472085296,33.0698231791391,90.2054156435252,22.577955894823,22.577955894823,26.4639987351927,2.85586346603391,10.5074082935089,2.86916163586878,1.33840272216003,0.604259955331692,0.144805297731244,0,0.0244925169012799,0.0583199954918446,0,0.171724302173433,-0.577713934092688,0.0116375914860013,0.663508779963272,0.508785313951576,0,0,0.0896794372387969,0.213546494035421,0.0822989167034673,0.917476602467974,0.0121688141535892,-0.824953891656346,0.0100387105928462,0.00312454455842058
2015,0,555000000,555000000,8646.24324324324,2802.2036036036,8584.38378378378,6780.38918918919,1012.9009009009,1012.9009009009,985.927927927928,1013,0,14.8837580868846,0.937042607012146,0.124437588322319,0.00880449630157969,104374303.750464,0,0,0,0.488952388178416,0.402297934122631,0.361465847663004,0.128541449706587,11.8266676146547,153.592143567177,21.5223423936246,21.5223423936246,22.1111496920631,2.52132624386157,7.77959173700492,2.53949503529665,3.21515467500869,0.480661483148761,0.132683036551419,0,0.0231692893112528,0.0548526692899474,0,0.10652361255354,-0.511047611821584,0.0119097821307283,0.42347568752621,0.826974086678478,0,0,0.0671873322693406,0.169922460515854,0.0629573929878542,0.714846284361749,0.0080657720545821,-1.15312143296163,0.00930081462952157,-0.00560602846912792
