Year,Quarter,Average Outstanding Shares,Average Outstanding Shares diluted,BookValue per Share,Sale per Share,Tangible BookValue per Share,Cash Flow per Share,EPS Basis,EPS Diluted,EPS before other income,Basic EPS in year,Beta,ST liabilities/ Equity,ST liabilities/ Total Assets,ROE %,ROA %,Net Profit per Employees,Dividend Yield,Cash Dividend Ratio,Dividend Payout Ratio,Gross profit margin %,Operating profit margin %,Pre-tax profit margin %,Net profit margin,The quality of earning by Financial Report (%),The Quality of earning by Cash Flow Statement (%),P/E cơ bản,P/E diluted,P/E before other income,P/B ,P/S,P/Tangible Book ,P/Cash Flow,Total assets growth rate,Equity growth rate,Capital growth rate,Net Interest Margin (NIM),Average Yield on Earning Assets (YOEA),Average Cost of Financing (COF),Non-interest income/ Net Interest Income,Cost-to-Income Ratio,Preprovision ROA % %,Average Loans Growth %,Aver Deposit Growth %,CAR - Tier 1,CAR - Tier 2,Equity/Liabilities,Equity/Loans,Equity/Assets,Loans/Deposit Ratio,NPLs/Loans Ratio,Loan-loss reserves/NPLs,Loan-loss reserves/Loans,Provision Charges/Loans
2006,0,121237100,121237100,16056.6938668114,4866.49713660257,15400.3848656888,20824.3598700398,2131.92991254327,2131.92991254327,1657.68770450629,1604,0,8.41479924404122,0.893784246049334,0.18580148270832597,0.0174072469706411,40761551.8057089,0,0,0,0.68698813559322,0.607774576271186,0.438083050847458,0.293162478108589,76.3732919951685,40.9085332768071,7.78637229222847,7.78637229222847,10.0139489210629,1.03383673735672,3.41107772881356,1.07789513994445,0.797143350556604,0.612024223621769,1.32983379590899,0.694685181354103,0.0283347436225569,0.0792612768430993,-0.0474913015192591,0.675397525245342,-0.31301186440678,0.0272975001407563,0.586685226766649,0.573395636145161,0,0,0.118838248067312,0.190711496139268,0.106215753950666,0.776748806708685,0.00845289374602249,-0.491608910317332,0.0041555178835103,-0.00561712304289036
2007,0,280000000,280000000,22481.9392857143,3630.72142857143,21244.3892857143,-10400.2071428571,1655.06071428571,1655.06071428571,1543.80357142857,0,0,4.35515953043578,0.813264199821397,0.112457881409094,0.0178107484461855,73082636.8080744,0,0,0,0.652146070930413,0.618577378364394,0.455848994985255,0.218718158347676,81.7137906108063,-87.5799300085011,10.0298435318514,10.0298435318514,10.7526632968202,0.738370466579284,4.57209409385384,0.781382781907626,-1.59612205526126,0.839337750707558,2.23370304217414,1.30952406482834,0.0305601710797148,0.0782795575667457,-0.0532042988619196,0.453146156531494,-0.347853929069587,0.0254803887850746,0.807724343299444,0.743080280111938,0,0,0.229612714072024,0.341149549448192,0.186735800178604,0.805555396694587,0.00875025356122438,-0.455472219297539,0.00398549740894707,-0.00238147551759636
2008,0,721999900,721999900,17789.5827963411,2620.56407487037,17237.4663763804,8687.52059383942,984.784069914691,984.784069914691,952.287874278099,0,0,2.75642570501563,0.733789490721249,0.07429993803235481,0.017350639950867698,112129632.550071,0,0,0,0.681471443362665,0.512266344334998,0.375790876230876,0.157865305715083,399.82414818522,89.1408189988142,16.8564871296486,16.8564871296486,17.4317036353991,0.933130371298771,6.33451406862515,0.963018557225215,1.91078683735974,0.431243374452958,1.04038019089291,1.57857107142857,0.0367701107439799,0.116926440107782,-0.0990667935062893,0.457124736306103,-0.318528556637335,0.0314642169314387,0.150662489159123,0.348012057736702,0,0,0.362788664385326,0.604933931004223,0.266210509278751,0.687621726078957,0.0471228649996576,-0.376094678577782,0.0177226587657105,-0.0161345219496986
2009,0,880008000,880008000,15174.0881901074,2928.08133562422,14597.6434305143,-1592.27757020391,1286.87807383569,1286.87807383569,1260.90529858819,1287,0,3.90128004880285,0.795971666576316,0.0864561500692664,0.019920863302202302,178593754.928245,0.0240963855421687,3.21719518458923,0.310829757793411,0.647966903853132,0.594842310132784,0.439495330330826,0.176390441905074,-72.2151894443634,-17.8814442534811,12.8994349484266,12.8994349484266,13.1651441377767,1.09397018074682,5.66924142373973,1.13716985066919,-10.4253179914317,0.356503871957243,0.0396480027330886,0.21884781424485,0.0404961964317323,0.0890608680399277,-0.0557045311546053,0.264844773574551,-0.352033096146868,0.029370187178765,0.807719342104854,0.255482996969013,0,0,0.256326125653774,0.34790707744584,0.204028333423684,0.990078796196661,0.0183418961902701,-0.538027204700027,0.0098684391361491,-0.00459247419396229
2010,0,1229432904,1229432904,12794.1777653157,3474.99623345264,12426.3421006056,14810.1046757083,1475.99677387519,1475.99677387519,1298.26543994954,1718,0,8.70419695738353,0.89695180297849,0.135097901623876,0.0184640418681314,286175524.365242,0.0813253012048193,1.09333094361125,0.914636145481277,0.720180836162872,0.647927578332361,0.494503245567661,0.209337122497147,46.0027236972422,168.609982728599,11.2466370481402,11.2466370481402,12.7862912230377,1.29746516771102,4.77698359503164,1.33587180085691,1.12085635878236,1.00327235110382,0.0117889043165973,0.199996931846074,0.0334124767933498,0.087441669908173,-0.0562989674143051,0.2604227982941,-0.279819163837128,0.0268905193863236,0.624353851579086,0.500024957137567,0,0,0.114887106173732,0.216706797198601,0.10304819702151,1.07214103226507,0.01420360668257,-0.709286148245014,0.0100744214750672,-0.00526453686179997
2011,0,1235522900,1235522900,13194.8343490841,5048.15167731816,12267.236001858,17027.6261168449,2459.57723648829,2459.57723648829,2217.74481071941,2460,0,10.2600402882499,0.911190371046583,0.203859893215301,0.019314123202176802,479240498.34411,0.110919540229885,1.27439235051207,0.784687698100343,0.693778702209213,0.650348470853554,0.487223323249064,0.290123659615986,17.4760759177618,127.878910385634,7.07438650100827,7.07438650100827,7.84580800996469,1.31869787370296,3.44680610096957,1.41841242781704,1.02186880781853,0.400089978801302,0.206634129588757,0.169995101357766,0.0372933793880919,0.12340550507238,-0.0940157321587162,0.16478518658744,-0.306221297790787,0.0275022288345282,0.197569571502541,-0.0773512392334637,0,0,0.0974655042188507,0.218347078813656,0.0888096289534169,1.39160591895582,0.016112019112997,-0.514400524698311,0.00828803108567486,-0.00395417692280226
2012,0,1235522900,1235522900,12797.986180588,4360.3084977219,10809.8239215153,-5773.3507003391,1730.97155868175,1730.97155868175,1391.89892797616,1731,0,9.76105514695768,0.907072309699787,0.13318843614572398,0.0120922571959562,337274089.260369,0.0775862068965517,1.28220115457908,0.779908828212124,0.573631758327655,0.529210855015192,0.396983736262268,0.25059244239781,-13.9187756559124,-11.6993332142279,10.0521582302896,10.0521582302896,12.5009076810626,1.35958890363488,3.99054333175987,1.60964694025847,-3.01384774685141,-0.0730579007236986,-0.030076025056249,0,0.0312002235027912,0.107779790042287,-0.0840008471015852,0.102279341722536,-0.426368241672345,0.0174730149471009,0.00346835588501082,0.31323102298845,0,0,0.102447940816283,0.211048076761243,0.0929276903002133,1.06335631666442,0.0131819784630446,-0.613935060306351,0.00809287874266628,-0.00319959902027748
2013,0,1235522900,1235522900,11881.8655647742,2629.54413876101,9071.76548488094,4240.9420335309,533.139450511197,533.139450511197,409.350162591078,533,0,10.5689232051324,0.913561531849709,0.0432044289416271,0.0038748383893278298,103880460.49519,0.0229885057471264,1.33284862627799,0.750272746870379,0.34724066457732,0.254817840831651,0.202749762840034,0.151123226365575,0.166669109226088,0.443612662057296,32.6368644888615,32.6368644888615,42.5063957220943,1.46441650136029,6.61711653495901,1.91803900012616,4.10286202037833,-0.00188385940643532,-0.0715831852673299,0,0.0179667467411616,0.0715836785836871,-0.0555987145062341,0.132420119692553,-0.65275933542268,0.00663626649221523,0.112542517220743,0.127935242840766,0,0,0.0946170182705449,0.176119636013202,0.0864384681502909,1.04884488781899,0.019821501084672,-0.430308327169857,0.0085293569737407,-0.00379423300566481
2014,0,1235522900,1235522900,10618.7647351579,2612.33846819027,7980.9698387622,673.116621310702,275.925278276914,275.925278276914,261.345621355946,277,0,11.2064480457558,0.918076085995574,0.0245260043473312,0.00206625401509057,53763128.8440309,0,0,0,0.36526259107375,0.109562387455214,0.10562386215905,0.150134394723579,-1.1407027389337,-34.1060746855802,63.0605506993007,63.0605506993007,66.5785020989568,1.63860867379329,6.66069891473675,2.18018616177337,25.8499039380702,-0.0570563650253015,-0.106304925159314,0,0.0183686039579463,0.0563947628658668,-0.0391865112021714,0.149468077394094,-0.63473740892625,0.00714540521375785,0.0454963222503209,0.275560722575788,0,0,0.0892343404365959,0.150547876580715,0.0819239140044265,0.85967171410819,0.0246064952915,-0.476923069748658,0.0117354052701781,-0.00968088268220482
2015,0,1235522900,1235522900,10638.994226655,3075.1052853816,7696.432012713,-22499.5756857279,32.3701001414057,32.3701001414057,-19.3136849183451,33,0,8.49808482051464,0.894715617001005,0.0030454856694494396,0.000280664631166207,6307207.06513168,0,0,0,0.393436741895944,0.0160084729992896,0.0105265014161584,0.176730188815034,-101.604769989978,-146.116565940934,537.53309146372,537.53309146372,0,1.63549294503854,5.65834284852487,2.26078785224876,-0.773347917447053,-0.220397342248006,0.00190507012836472,0,0.0257229726115476,0.0651171885777931,-0.0407574681782479,0.11941495545503,-0.606563258104056,0.0104900739273123,-0.0273877874880246,-0.0290153820360016,0,0,0.117673572471996,0.155082034651524,0.105284382998995,0.86111272251249,0.0185874925223979,-0.552155163658891,0.010263179975713,-0.0166833525943067
